job_list_id,Company,Title,Link,Job,Location
1644,(주)이테크시스템,팔로알토 보안 엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49567339,"기술지원, 유지보수, 정보보안, SE(시스템엔지니어), 네트워크",서울 중구
1645,(주)휴스테이션,[페어리] 기술지원 엔지니어 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566630,"기술지원, 유지보수, HTML, Javascript, Python",서울 마포구
1646,(주)산아이에스엔,[조선해양] 선박 자동화 시스템 엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566568,"유지보수, 선박, 기술엔지니어, PLC",울산 남구
1647,(주)오렌지아이,삼성 웹 퍼블리셔 업무(수원) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49541652,"퍼블리셔, 프론트엔드, AWS, CSS3, Git",경기 수원시 영통구
1648,(주)포어링크,[신입/경력] KT 목동 IDC센터 네트워크 운영엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49541376,"유지보수, 네트워크, IDC",서울 양천구
1649,(주)이씨에이시스템,독일 산업용 바코드 스캔 시스템 Engineer 인원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540693,"유지보수, H/W, S/W",서울 구로구
1650,(주)선영디자인,"선영디자인 스튜디오 사세확장  ,웹 퍼블리셔 모집 (경력) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49539425,"퍼블리셔, 프론트엔드, 반응형웹, 웹표준·웹접근성, 크로스브라우징",부산 동래구
1651,(주)에이치코비,"수질측정기 설치 및 유지관리 직원 [수질, 환경, 화공,전기] 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49539052,"기술지원, 유지보수, 정보통신, 정비기사, 기계수리",경기 안양시 동안구 외
1652,피스메카,[정규직] 평택 추팔산단 정보시스템 담당 경력직(과장급) 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49538846,"기술지원, 유지보수, 정보보안, IT컨설팅, 인프라",경기 평택시
1653,(주)와우인포텍,신입/경력 개발자 채용  (Java Web) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49538364,"웹개발, Java, OracleDB, React, Spring",서울 금천구
1654,(주)디알텍,2024년 신입 및 경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49507897,"유지보수, 퍼블리셔, SE(시스템엔지니어), 머신러닝, 영상처리",경기 성남시 분당구 외
1655,㈜바커케미칼코리아,IT Infrastructure Engineer 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49525300,"기술지원, 유지보수, 정보보안, SE(시스템엔지니어), 네트워크",경기 성남시 분당구
1656,오토앤주식회사,[경기도 안양/코스닥 강소기업] 시스템 운영/관리 담당자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49524980,"기술지원, 유지보수, ISMS, Docker, Java",Unknown
1657,(주)백두테크,"강소기업) FPGA, H/W 설계 및 개발자 경력직 채용 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49478974,"유지보수, 임베디드, 펌웨어, FPGA, H/W",경북 구미시
1658,성림첨단산업(주),전산팀 경력자 충원 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49536659,"유지보수, ERP, .NET, C#, C++",대구 달서구
1659,(주)오피씨소프트,[OPCsoft/복지굿] 기술지원 정규직 수시 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49509345,"기술지원, 유지보수, QA/테스터, 솔루션, 시스템구축",경기 수원시 영통구
1660,(주)코디얼,코디얼 2024년 자바 경력 채용공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49508308,"웹개발, 풀스택, 솔루션, RDBMS, CSS",서울 강서구
1661,한경정보기술(주),솔루션 엔지니어(시스템엔지니어/SE) 신입 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49507590,"유지보수, SE(시스템엔지니어), 솔루션, 스크립트, API",서울 구로구
1662,(의)일산복음의료재단,일산복음의료재단 전산실 직원 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49506468,"기술지원, 유지보수, 네트워크, 방화벽",경기 고양시 일산동구
1663,(주)한길더블류아이티,사내 PC 및 IT OA 기기 지원 - 남/여 신입 및 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49506284,"기술지원, 유지보수",광주 북구
1664,(주)이산친환경연구원,수질 TMS 유지관리 경력자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49505548,"유지보수, 수질환경기사",전남 담양군
1665,인토비스(주),"네트워크,방화벽,보안솔루션 엔지니어 채용 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49505509,"유지보수, 정보보안, 네트워크, 방화벽",서울 금천구
1666,㈜온더아이티,(주)온더아이티 신입&경력 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49504718,"웹개발, NLP(자연어처리), .NET, Ajax, C#",경기 성남시 분당구
1667,램스웨이(주),(주)램스웨이 관제실 직원 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49504368,"기술지원, 유지보수, 보안관제, APM",서울 양천구
1668,케이투웹테크(주),[K2Webtech] 산업기능요원(병역 특례) 신입/경력 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49331086,"웹개발, Java, JSP",서울 금천구
1669,(주)도우인시스,도우인시스 개발팀 인력 모집채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49503670,"유지보수, 연구원, 고분자, 광학설계, 기술연구",충북 청주시 흥덕구
1670,(주)에스티엔인포텍,[신입/경력] 정보통신(PM/PL) 사업관리자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49451030,"기술지원, 유지보수, 네트워크, 사무행정, 서류관리",경기 과천시 외
1671,㈜면사랑,(주)면사랑 전산담당 경력 및 신입 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49416321,"기술지원, 보안컨설팅, 유지보수, ERP, Windows",충북 진천군
1672,(주)케이엠에스테크놀로지,SW 보안솔루션 Sales Engineer 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49348735,"기술지원, 보안컨설팅, 유지보수, 정보보안, SE(시스템엔지니어)",서울 강남구 외
1673,일루넥스,2024년 (부산) 개발 경력직 및 신입 모집합니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49348182,"웹개발, Java, MySQL, 퍼블리셔, MariaDB",부산 남구
1674,(주)모두솔루션,응용프로그램 개발자 채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49341341,"앱개발, SI개발, API, DBMS, SDK",서울 금천구
1675,(주)아이넷테크,세종시 전산실 상주운영요원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49346297,"유지보수, 인프라",세종 세종특별자치시
1676,(주)엘림넷,클라우드 / 시스템엔지니어 신입 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49345886,"기술지원, 보안컨설팅, 웹개발, 정보보안, SE(시스템엔지니어)",서울 금천구
1677,이든비즈텍(주),ERP 교육/컨설턴트 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49345864,"유지보수, IT컨설팅, ERP, 고객응대, 전략기획",서울 영등포구
1678,(주)AIT,기술팀 모집(반도체용 PCB(PKG) 최종검사 설비 기술 경력자 우대 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49344758,"기술지원, 유지보수",경기 수원시 권선구
1679,(주)비에이블컨설팅그룹,[글로벌 SW 개발사]  Project Manager(PM)(부장이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49642570,"기술지원, 데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수",서울 강남구
1680,(주)부동산톡톡,풀스택 개발자를 모집합니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49613182,"백엔드/서버개발, 웹개발, 프론트엔드, 유지보수, 인프라",서울 관악구 외
1681,에버브레인컨설팅(주),[플랫폼그룹사] 그래픽을 포함한 아트윅(UXUI)웹/앱 3년이상 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49631166,"백엔드/서버개발, 앱개발, 웹개발, 웹마스터, 퍼블리셔",서울 강남구
1682,(주)키스템프그룹,[유명화장품유통판매社] POS시스템개발(C#/.NET) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49629962,"백엔드/서버개발, 앱개발, 웹개발, 유지보수, DBA",서울 중구 외
1683,(주)키스템프그룹,[인천/연7500만] 제조업계 IT팀장 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49615889,"기술지원, 백엔드/서버개발, 앱개발, 웹개발, 유지보수",인천 남동구 외
1684,에버브레인컨설팅(주),[플랫폼그룹사]UIUX(웹/앱)그래픽 아트윅(6-15년차)3명채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49609014,"백엔드/서버개발, 앱개발, 웹개발, 웹마스터, 퍼블리셔",서울 강남구
1685,주식회사휴렉스(HUREXInc.),"[2025년 입사] IT 웹,앱, 통신 설계 엔지니어 모집 공고 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49596858,"백엔드/서버개발, 앱개발, 웹개발, SI개발, 알고리즘개발",일본
1686,(주)러닝뱅크,[(주)러닝뱅크]  웹프로그래머 경력자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49504198,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, 네트워크",서울 송파구
1687,(주)스카우트,금융솔루션 분석/설계/개발 (CRM/마이데이터/PFM) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49590586,"백엔드/서버개발, 앱개발, 웹개발, 프론트엔드, IT컨설팅",서울 강남구
1688,(주)백그라운드,블록체인 전자지갑 개발사:백엔드 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49591117,"백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",서울 강남구
1689,(주)비에이블컨설팅그룹,"[글로벌 SW 개발사] Client Success Manager, APAC (부장이상) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49667083,"기술지원, 데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수",서울 강남구
1690,(주)비에이블컨설팅그룹,글로벌 SW 개발사 Customer Support Specialist 차~부장 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49667077,"기술지원, 데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수",서울 강남구
1691,(주)비에이블컨설팅그룹,[글로벌 SW 개발사]  Pre-Sales Consultant (과~부장) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49667061,"데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수, IT컨설팅",서울 강남구
1692,(주)비에이블컨설팅그룹,[글로벌 SW 개발사]  Technical Consultant  (대리~차장) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49667060,"데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수, IT컨설팅",서울 강남구
1693,(주)사람인에이치에스,[상장사/외국계] 소셜리스닝 데이터 분석 컨설턴트 정규직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49510241,"데이터분석가, 데이터엔지니어, 앱개발, 웹개발, 유지보수",서울 강남구 외
1694,(주)사람인에이치에스,[상장사/외국계] 세일즈포스 개발/기획 정규직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49510269,"데이터분석가, 데이터엔지니어, 앱개발, 웹개발, 유지보수",서울 강남구 외
1695,(주)피플온(People On),[국내 대형 금융사] 해외주식 매매시스템 개발/운영 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49620444,"앱개발, 웹개발, 유지보수, 프론트엔드, CSS",서울 강남구
1696,(주)사람인에이치에스,"[판교 대기업/코스피상장/연3,000만이상] IT시스템 기술지원 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49653295,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발, 웹마스터",경기 성남시 수정구 외
1697,(주)사람인에이치에스,[판교역/상장사/성과급] S/W개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49532702,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 유지보수",경기 성남시 분당구 외
1698,굿커리어,"의료기스타트업 DevOps Engineer 대리,과장급 구함(굿커리어) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49633496,"백엔드/서버개발, 앱개발, 웹개발, 데이터마이닝, 미들웨어",서울 강남구
1699,굿커리어,"외국계 자동차전자부품 PM 사원,주임급 구함(굿커리어 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49618947,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅, 유지보수",서울 강남구
1700,굿커리어,"스타트기업 정보보안 대리,과장급 구함(굿커리어) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49659694,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅",서울 강남구
1701,굿커리어,"의료기기 제어용 펌웨어 개발 대리,과장급 구함(굿커리어) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49659682,"백엔드/서버개발, 웹개발, 프론트엔드, 네트워크, 데이터라벨링",서울 강남구
1702,굿커리어,"의류중견기업 IT시스템기획,개발팀장 과장,차장급 구함(굿커리어 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49667585,"데이터엔지니어, 백엔드/서버개발, 유지보수, CISO, DBA",서울 강남구
1703,(주)핀커스코리아,"[유명 스타트업] 백엔드 개발자 (NodeJs, NestJS) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49620327,"백엔드/서버개발, 앱개발, 웹개발, Docker, MySQL",서울 강남구
1704,(주)스카우트파트너스,데이터엔지니어(DATA.인프라.설계.품질.모델링.SQL.온프레미스) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49665796,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, 네트워크, 데이터마이닝",서울 강남구
1705,(주)맨토스파워,[국내 대기업 식품제조사] 백엔드(서버) 개발 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49665702,"백엔드/서버개발, 프론트엔드, 클라우드, API, Ajax",서울 강남구
1706,비전서치,[강소기업] 백엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49663865,"백엔드/서버개발, 유지보수, 머신러닝, API, Pandas",서울 관악구
1707,㈜하눌커뮤니케이션,플루터 & 안드로이드 네이티브앱 병행 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49490434,"백엔드/서버개발, API, Android, Flutter, HTML5",경기 부천시 소사구 외
1708,(주)맨파워코리아,[정규직/신입가능] 프로그램 개발 및 유지보수 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49601303,"백엔드/서버개발, 설비OP, 기술엔지니어, 설계엔지니어, 자동제어",대전 유성구 외
1709,(주)에이치알비즈코리아,"그룹 IT시스템(인사/교육/총무) 개발,운영/ERP/세계적 게임사 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49667672,"백엔드/서버개발, 웹개발, JSP, Spring, API",경기 성남시 분당구
1710,(주)사람인에이치에스,[정규직/을지로입구역/연봉상향] 네트워크엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49574397,"기술지원, 데이터엔지니어, 보안컨설팅, 유지보수, 정보보안",서울 중구 외
1711,(주)씨아이템프러리,현대카드 제휴마케팅팀 채용/비용정산/홈페이지컨텐츠운영 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49544643,"백엔드/서버개발, 웹개발, 경리, 경리사무원, 전산회계",서울 영등포구 외
1712,엠에스코리아,DevOps 엔지니어 경력직원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540895,"앱개발, 웹개발, 솔루션, DevOps",인천 계양구
1713,엠에스코리아,IaaS솔루션 경력직원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540883,"앱개발, 웹개발, 솔루션, DevOps",인천 계양구
1714,(주)맨파워그룹코리아,[서울-경기] 글로벌 1위 웹서비스 기업 Data Center Technician 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49503917,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 정보보안",서울 강남구
1715,(주)마루에이치알,[현대카드/챗봇서비스팀] 챗봇 서비스 운영/QA 프로세스 운영 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49506648,"기술지원, 앱개발, 웹개발, IT컨설팅, QA/테스터",서울 영등포구 외
1716,(주)에스알티,(주)에스알티 응용 프로그램 개발 경력 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49375238,"백엔드/서버개발, 웹개발, LCD, 디스플레이, 반도체",경기 화성시
1717,라인서치,유명 반도체 팹리스 Cyber Security Manager (S) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49642828,"웹개발, 임베디드, FPGA, H/W, MCU",경기 성남시 분당구
1718,(주)사람인에이치에스,[평촌/중견/코스닥상장사]IT HelpDesk (외근 有) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49581950,"기술지원, 유지보수, 정보보안, 프론트엔드, SE(시스템엔지니어)",경기 안양시 동안구 외
1719,온리원파트너스(주),프론트 엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49655025,"프론트엔드, 유지보수, CSS, Git, HTML",서울 성동구
1720,엠에스코리아,웹개발 신입사원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49647512,"웹개발, 네트워크, 솔루션, DevOps, 웹기획",인천 계양구
1721,(주)리앤파트너,[국내최대 가상자산거래소 기업] 프론트엔드 (정규직) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49645388,"CSS, HTML, Javascript, React, ReactJS",서울 서초구
1722,커리어커넥트(주),대형저축은행 IT개발팀원 (전자금융 Front/Server 개발자) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49616313,"웹개발, 프론트엔드, HTML, Java, Javascript",서울 강남구
1723,(주)에임즈인터내셔널코리아,"프론트엔드 개발자 리더급 (7년이상), 근무지: 서울 강남구 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49613825,"유지보수, 프론트엔드, CSS3, HTML5, Javascript",서울 강남구
1724,엠에스코리아,웹개발 신입 및 경력직원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540919,"웹개발, 네트워크, 솔루션, DevOps, 웹기획",인천 계양구
1725,(주)아이비김영,[메가스터디교육 그룹] 김영편입 온라인 웹개발 모집(경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49515645,"웹개발, Ajax, ASP, Java, 유지보수",서울 서초구
1726,HR Tube,[ IT- 중견] SW개발 연구소장(임원) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49671059,"웹개발, 프론트엔드, IT컨설팅, 개발PM, 머신러닝",경기 성남시 분당구
1727,리쿠르트퍼스트코리아,3PL 국제물류화물운송전문기업 IT프로젝트 PM 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49670003,"웹개발, 유지보수, QA/테스터, 3PL운영, 개발PM",서울 금천구
1728,(주)탑앤스카우트,[서울강동/경영솔루션개발기업] 프런트엔드개발 경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49648017,"웹개발, 퍼블리셔, 프론트엔드, 솔루션, 인프라",서울 강동구
1729,주식회사에스씨에이아카데미청주,"[SBS아카데미 청주] 웹퍼블리셔(html,CSS,Jquery)과정 강사 채용 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49657477,"웹개발, 퍼블리셔, 프론트엔드, 반응형웹, 웹표준·웹접근성",충북 청주시 상당구
1730,(주)비비파트너스,대웅제약 협력사에서 AWS환경에서Cloud구축 및 DevOps Engineer 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49656683,"웹개발, 유지보수, 정보보안, SE(시스템엔지니어), SI개발",경기 성남시 분당구
1731,(주)키스템프그룹,[판교역/월256만/소속전환] 다우기술 사무보조 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49656382,"웹개발, 웹마스터, 유지보수, 정보보안, QA/테스터",경기 성남시 수정구
1732,(주)인써어치컨설팅,외국계-웹사이트 운영 관리(자사몰) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49641967,"웹마스터, 유지보수, 퍼블리셔, 프론트엔드, 웹표준·웹접근성",서울 서대문구
1733,로버트월터스코리아(주),[IT/엔지니어] Frontend Engineer 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49601604,"웹개발, 프론트엔드, React",서울 중구
1734,(주)에이치알비즈코리아,게임 데이터엔지니어/세계적인 게임사/판교 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49667855,"딥러닝, 머신러닝, 모델링, 빅데이터, .NET",경기 성남시 분당구
1735,(주)키스템프그룹,[데이터엔지니어] SAP Datasphere/AnalyticsCloud 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49651069,"데이터분석가, 데이터엔지니어, DBA, ICT컨설팅, 데이터라벨링",서울 영등포구 외
1736,(주)스카우트플랜,"데이터엔지니어(Greenplum, PostgreSQL, ORACLE경력) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49650186,"데이터엔지니어, 빅데이터, AWS, Azure, OracleDB",서울 서초구
1737,(주)엔엠에스컨설팅,Data Engineer(네카라쿠배당토  출신 한정임) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49594857,"데이터엔지니어, 모델링, 빅데이터, 인프라, 클라우드",서울 송파구 외
1738,(주)드림에이치알,데이터엔지니어-초대형 유통그룹 전자제품 전문 유통 회사 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49641888,"데이터엔지니어, Python, SQL, 모델링, 빅데이터",서울 서초구 외
1739,(주)에이치알글로벌네트워크,da[중소/시리즈B투자/데이터/강남]ta 3. Data Engineer 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49612471,"데이터엔지니어, 인프라, 클라우드, Python, Spark",서울 강남구
1740,(주)오케이저축은행,[OK금융그룹] 디지털채널(앱개발) 경력직 채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49623692,"Flutter, iOS, Kotlin, OracleDB, React-Native",서울 중구
1741,(주)더라이징스타헤딩,[유통대기업] 데이터엔지니어 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49592462,"데이터엔지니어, 모델링, 빅데이터, 인프라, 클라우드",서울 강남구
1742,누리교육,[데이터엔지니어] 데이터 분석 및 처리 전문가 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49551905,"데이터분석가, 데이터엔지니어, IT컨설팅, 기술기획, 머신러닝",대구 달서구
1743,쓰리핸즈(3Handz),[ 데이터 엔지니어 ] 전자제품 1위 유통 대기업 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49674703,"데이터분석가, 데이터엔지니어, 빅데이터, 모델링, 인프라",서울 강남구
1744,쓰리핸즈(3Handz),[ 데이터사이언티스트 ] 전자제품 1위 유통 대기업 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49674694,"데이터분석가, 데이터엔지니어, 빅데이터, 딥러닝, 머신러닝",서울 강남구
1745,쓰리핸즈(3Handz),[ 데이터분석가 ] 전자제품 1위 유통 대기업 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49674685,"데이터분석가, 데이터엔지니어, 빅데이터, 솔루션, Python",서울 강남구
1746,(주)헬로서치,업계 1위 대기업 전사 IT 개발자(서버) 과장/차장급 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49674134,"백엔드/서버개발, IoT, API, DevOps, AWS",서울 강남구
1747,(주)바인컨설팅,대기업 선행개발 그룹장 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49672590,"백엔드/서버개발, SE(시스템엔지니어), 클라우드, H/W, S/W",서울 강남구
1748,로버트월터스코리아(주),[금융/데이터분석] AI 본부장 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49672238,"데이터분석가, 데이터엔지니어, 딥러닝, 머신러닝, 빅데이터",서울 중구
1749,휴먼리스펙,[상장사] Backend Engineer 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49672199,"백엔드/서버개발, 빅데이터, 인프라, API, RDBMS",인천 미추홀구
1750,유어피플,제조업 데이터 분석 전문가 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49671838,"데이터엔지니어, 데이터 사이언티스트, 머신러닝, 모델링, Python",경기 성남시 분당구
1751,유어피플,Data Scientist 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49671831,"데이터엔지니어, 데이터 사이언티스트, 머신러닝, 알고리즘, 챗봇",경기 성남시 분당구
1752,베르투솔루션,[반도체 종합 플랫폼 기업: AI/ML 연구원] 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49623287,"데이터분석가, 데이터엔지니어, 데이터라벨링, 데이터마이닝, 데이터시각화",경기 성남시 분당구
1753,패스트파이브(주),[패스트파이브] 백엔드(Node.js) 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49670628,"백엔드/서버개발, 클라우드, API, AWS, GCP",서울 강남구
1754,(주)피너클써치,"[글로벌 이커머스 앱 운영 PMO 3-7년, TOP 광고대행사] 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49632557,"앱개발, Android, iOS, 마케팅기획, 광고마케팅",서울 강남구
1755,(주)맨파워그룹코리아,[강남구청역/6M]미국계 패션브랜드 Business Planning Assistant 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49669924,"데이터분석가, 데이터엔지니어, 데이터마이닝, 빅데이터, 시장조사",서울 강남구
1756,스텝업파트너스주식회사,[세계최초 WMS 솔루션 스타트업] 백엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49669857,"백엔드/서버개발, 솔루션, 인프라, 클라우드, API",서울 강남구
1757,(주)백그라운드,(블록체인 개발 전문기업) 백엔드 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49666846,"백엔드/서버개발, Node.js, 풀스택, 블록체인, Linux",서울 강남구
1758,(주)백그라운드,(외국계 자산운용사) Deep Researcher 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49633359,"데이터분석가, 데이터엔지니어, 데이터마이닝, 데이터시각화, 딥러닝",서울 영등포구
1759,(주)백그라운드,블록체인 전자지갑 개발사:프론트엔드 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49649711,"프론트엔드, 블록체인, 알고리즘, Dapp, Android",서울 강남구
1760,(주)리앤파트너,[국내최대 가상자산거래소기업] SRE/공통 서비스 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49652072,"백엔드/서버개발, API, Java, SpringBoot, Git",서울 서초구
1761,(주)한국소프트웨어아이엔씨,JAVA Web 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49179788,웹개발,서울 금천구
1762,주식회사 메타뷰,소프트웨어 개발 사원 모집 (2024 창원시 유관기관 합동 채용박람회 참가업체) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49311530,"웹개발, C#, C++, Unity",경남 창원시 의창구
