course_id,auth,academy_name,region,course_name,start_date,end_date,tr_date,total_hour,employment_rate,price_total,self_payment
483,우수훈련기관 5년 인증,하이미디어컴퓨터학원,서울 노원구,자바(JAVA) 기초과정,20250208,20250329,7,36,해당없음,238320,83420
484,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,기초 프로그래밍 자바(JAVA) 입문과 활용,20250208,20250329,8,60,55,397200,139020
485,우수훈련기관 5년 인증,에이치아카데미 D&D교육센터,서울 서대문구,피그마(Figma) UI/UX 디자인,20250208,20250315,5,30,해당없음,198600,69510
486,훈련기관 3년 인증,우리컴퓨터아카데미학원,인천 부평구,〔입문〕초보자를 위한 첫 코딩! 파이썬,20250208,20250315,10,39,해당없음,258180,90370
487,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,파이썬(Python)프로그래밍 입문,20250208,20250309,10,54,46.2,357480,125120
488,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,『주말』[파이썬]4차산업 Python IT소프트웨어 웹개발자,20250208,20250315,6,36,해당없음,238320,83420
489,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"『주말』[React]UIUX반응형(리액트,자바스크립트)프론트엔드(퍼블리셔)코딩",20250208,20250315,6,36,해당없음,238320,83420
490,우수훈련기관 5년 인증,에이콘아카데미 홍대학원,서울 마포구,데브옵스를 위한 도커와 쿠버네티스,20250208,20250315,5,35,해당없음,261120,110520
491,우수훈련기관 5년 인증,에이콘아카데미 홍대학원,서울 마포구,AWS를 이용한 웹서버 인프라 구축 향상과정,20250208,20250315,5,35,해당없음,261120,110520
492,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,"[UIUX] 웹퍼블리셔 초급(웹표준, HTML5, CSS3)",20250208,20250316,10,60,40.8,397200,139020
493,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,기초 프로그래밍 C언어(C++) 입문과 활용,20250208,20250329,8,60,55,397200,139020
494,훈련기관 3년 인증,가인컴퓨터학원,인천 부평구,프로그래밍 기초 C언어,20250208,20250329,7,36,해당없음,238320,83420
495,우수훈련기관 5년 인증,그린컴퓨터아트학원,전북 전주시 완산구,정보처리산업기사 자격 취득과정(필기),20250208,20250405,8,39,64.6,258180,64550
496,우수훈련기관 5년 인증,더조은컴퓨터아카데미학원,서울 마포구,파이썬(Python)프로그래밍 입문,20250208,20250315,6,45,30.3,297900,104270
497,우수훈련기관 5년 인증,그린컴퓨터아트학원,인천 서구,UI/UX 웹퍼블리셔 입문활용(HTML5+CSS3+javascript+jQuery),20250208,20250412,8,60,해당없음,397200,139020
498,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"『주말』[HTML5]UIUX반응형디자인(웹표준,CSS3)프론트엔드(퍼블리셔)코딩개발자",20250208,20250315,6,36,해당없음,238320,83420
499,우수훈련기관 5년 인증,에이콘아카데미 홍대학원,서울 마포구,개발자를 위한 SQL 튜닝,20250208,20250315,5,35,해당없음,261120,110520
500,우수훈련기관 5년 인증,그린컴퓨터아트학원,대전 서구,"정보처리기사 자격취득과정(정처기,실기) 39",20250208,20250329,7,39,57.7,258180,90370
501,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,피그마(Figma)를 활용한 UIUX 디자인 입문,20250208,20250315,6,39,55,258180,90370
502,우수훈련기관 5년 인증,더조은컴퓨터아카데미학원,서울 마포구,리눅스 서버 입문&리눅스 마스터 2급 취득 과정,20250209,20250316,6,45,30.3,297900,104270
503,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,파이썬(Python)프로그래밍 입문+챗GPT,20250209,20250420,10,60,해당없음,397200,139020
504,우수훈련기관 5년 인증,더조은컴퓨터아카데미학원,서울 마포구,자바(JAVA)프로그래밍 입문,20250209,20250316,6,45,30.3,297900,104270
505,훈련기관 1년 인증,CETI신불당캠퍼스컴퓨터학원,충남 천안시 서북구,[산대특]생성형AI를 활용한 데이터 크롤링과 빅데이터 분석 그리고 머신러닝,20250210,20250617,88,700,해당없음,6024200,0
506,우수훈련기관 5년 인증,(주)한국능률협회컨설팅,서울 관악구,기업맞춤형 AI+X 융복합 인재 양성 과정,20250210,20250708,103,824,해당없음,14955600,0
507,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,"Web3.0기반 자바(JAVA) 풀스택(프론트,백엔드) 개발자 과정",20250210,20250814,130,1040,51.6,9872720,0
508,우수훈련기관 5년 인증,(주)한국능률협회컨설팅,서울 마포구,[미디어 프론티어] 데이터 분석 마스터 클래스 (뉴미디어 추천 서비스 개발),20250210,20250703,100,700,해당없음,12705000,0
509,우수훈련기관 5년 인증,한국소프트웨어인재개발원,서울 금천구,"빅데이터 서비스 구현을 위한 자바 파이썬 (Java, Python) 개발자 과정",20250210,20250731,120,960,79.6,9113280,0
510,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,"AWS 풀스택 웹앱(자바, 스프링, 리액트) 지역산업기반 개발자 양성",20250210,20250807,125,1000,63.3,9493000,0
511,우수훈련기관 5년 인증,(주)한국능률협회컨설팅,서울 마포구,[미디어 프론티어] 생성형 AI 마스터 클래스 (콘텐츠 플랫폼 개발),20250210,20250703,100,700,해당없음,12705000,0
512,우수훈련기관 5년 인증,더조은컴퓨터아카데미학원,서울 마포구,한번에 취득하는 SQL 개발자 자격증 (SQLD),20250210,20250407,20,60,30.3,397200,139020
513,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,Jsp 프로그래밍 입문,20250210,20250317,13,39,해당없음,258180,90370
514,우수훈련기관 5년 인증,광주국제직업전문학교,광주 북구,[입문] 파이썬 기초 프로그래밍,20250210,20250221,10,30,62.8,198600,49650
515,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"오늘부터 웹퍼블리셔(웹디자인)전문가 UI/UX (Javascript, jQuery)",20250210,20250328,34,100,57.8,662000,231700
516,우수훈련기관 5년 인증,인천직업전문학교,인천 미추홀구,원패스! 정보처리기능사(필기+실기) 국가자격증 취득 과정 ,20250210,20250321,29,200,해당없음,1324000,463400
517,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 종로구,『피그마(Figma)』 누구나 쉽고 재미있게 배우는 웹앱 UI 디자인,20250210,20250326,13,39,해당없음,258180,90370
518,훈련기관 3년 인증,와우쓰리디(WOW3D) 홍대센터,서울 마포구,아두이노 활용 제품만들기 과정,20250210,20250214,5,18,해당없음,180000,102550
519,우수훈련기관 5년 인증,인천직업전문학교,인천 미추홀구,파이썬(Python) 프로그래밍 속성 입문(실업자+근로자),20250210,20250218,7,50,해당없음,331000,115850
520,우수훈련기관 5년 인증,미래컴퓨터학원,부산 사상구,챗GPT활용 온라인 쇼핑몰 제작과 영상 홍보 마케팅 양성과정,20250210,20250610,82,650,해당없음,5593900,0
521,우수훈련기관 5년 인증,한국기술교육직업전문학교,부산 동래구,생성형 AI(ChatGPT) 활용 헬스케어 프로그램 개발자,20250210,20250708,103,720,해당없음,6196320,0
522,훈련기관 3년 인증,이젠IT아카데미학원,전북 전주시 덕진구,"(산대특) 자바,스프링(Spring),React기반 풀스택 개발자 양성과정",20250210,20250722,113,900,해당없음,7745400,0
523,우수훈련기관 5년 인증,중앙정보기술인재개발원,서울 마포구,클라우드 데브옵스 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,20250210,20250731,120,960,69.2,9097920,0
524,우수훈련기관 5년 인증,광주국제직업전문학교,광주 북구,차세대 교통신호 제어를 위한 AIoT 융합 개발자 양성,20250210,20250902,137,960,53.6,9097920,0
525,훈련기관 3년 인증,휴먼IT교육센터_내일배움카드교육,경기 수원시 팔달구,스마트팩토리(MES)기반 자바(JAVA) 풀스택 개발자 과정,20250210,20250730,119,950,66.7,9064900,0
526,우수훈련기관 5년 인증,(주)휴먼교육센터,충남 천안시 동남구,자바(JAVA)활용 데이터 플랫폼 구축 풀스택 개발자 과정,20250210,20250731,120,960,77.5,9113280,0
527,우수훈련기관 5년 인증,노원그린컴퓨터아카데미,서울 노원구,AWS(아마존웹서비스)클라우드 교육과정,20250210,20250317,13,39,해당없음,258180,90370
528,우수훈련기관 5년 인증,노원그린컴퓨터아카데미,서울 노원구,처음 시작하는 자바(JAVA) 프로그래밍 입문과정,20250210,20250407,20,60,해당없음,397200,139020
529,우수훈련기관 5년 인증,역삼 그린컴퓨터아카데미,서울 강남구,진짜 쉽게 가르쳐줄게! 자바스크립트(Javascript)+제이쿼리(Jquery),20250210,20250317,13,39,해당없음,258180,90370
530,우수훈련기관 5년 인증,하이미디어아카데미,서울 서초구,AI챗봇(GPT) 개발자 비전공자 선수과정,20250210,20250221,10,30,해당없음,198600,69510
531,우수훈련기관 5년 인증,그린컴퓨터아카데미,경기 의정부시,JAVA 기초부터 실무테크닉 A,20250210,20250312,13,39,해당없음,258180,90370
532,훈련기관 3년 인증,금정직업전문학교,부산 금정구,[직무향상]업무 효율성을 높이는 엑셀 파워쿼리.함수 사용자환경구축 및 활용,20250210,20250310,20,60,33.3,397200,139020
533,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 구로구,웹디자인&퍼블리셔 기초(HTML5 & CSS3),20250210,20250304,13,39,해당없음,258180,90370
534,훈련기관 3년 인증,그린컴퓨터아카데미광주학원,광주 서구,(산대특)_생성형AI(머신러닝)를 활용한 디지털문화콘텐츠제작_육성,20250210,20250717,110,875,해당없음,7530250,0
535,훈련기관 3년 인증,그린컴퓨터아카데미천안학원,충남 천안시 동남구,[산대특]차세대 디스플레이·실감형(VR)콘텐츠를 활용한 인테리어디자인,20250210,20250703,100,800,해당없음,6884800,0
536,우수훈련기관 5년 인증,하이미디어아카데미,서울 서초구,자바(JAVA)풀스택개발자 비전공자 선수과정,20250210,20250221,10,30,해당없음,198600,69510
537,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,파이썬&앤서블로 시작하는 클라우드 인프라(데브옵스) 전문가 양성,20250210,20250731,120,960,63.3,9113280,0
538,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,심화_생성형 AI 활용 백엔드 아키텍쳐 실전 프로젝트,20250210,20250410,43,344,63.3,5024460,0
539,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"[리엑트]UIUX반응형(React,JAVAScript)프론트엔드(퍼블리셔)코딩개발자",20250210,20250227,12,36,해당없음,238320,83420
540,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,[웹퍼블리싱] HTML+CSS,20250210,20250317,13,39,해당없음,258180,90370
541,훈련기관 3년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터,서울 구로구,(스마트웹&콘텐츠개발) UI/UX웹디자인 웹퍼블리셔 프론트엔드 전문가 양성 A,20250210,20250730,119,950,85.3,6925500,0
542,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"『AI 활용 소프트웨어 개발 및 응용』빅데이터기반 AI(머신러닝,딥러닝) SW개발자 양성과정",20250210,20250819,132,1050,65,7654500,0
543,우수훈련기관 5년 인증,쌍용강북교육센터,서울 마포구,(스마트웹&콘텐츠개발)Flutter Framework 기반 Java Full-Stack개발자 양성과정(A),20250210,20250731,118,944,69.3,6881760,0
544,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,(스마트웹&콘텐츠개발)UI/UX 웹디자인 웹퍼블리셔 프론트엔드 웹개발자 양성 A,20250210,20250730,119,950,78.4,6925500,0
545,훈련기관 3년 인증,더조은컴퓨터아트학원,강원 춘천시,[스마트웹&콘텐츠개발] UI/UX 스마트웹디자인(웹퍼블리셔),20250210,20250724,119,950,50,6925500,0
546,우수훈련기관 5년 인증,그린컴퓨터아트학원,대전 서구,[디지털컨버전스]개발자 취업을 위한 리엑트(React)활용 프론트엔드 개발자(SPA),20250210,20250703,100,800,63,5832000,0
547,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"[스마트웹&콘텐츠개발]UI/UX & 프론트엔드(반응형웹,피그마,리엑트,SQL)개발자 양성 D",20250210,20250728,119,950,68.4,6925500,0
548,우수훈련기관 5년 인증,인천직업전문학교,인천 미추홀구,자바(JAVA) & 파이썬 기반 빅데이터 전문가 과정 A,20250210,20250731,120,840,해당없음,6123600,0
549,우수훈련기관 5년 인증,하이미디어아카데미,서울 서초구,"(프로젝트기반)자바(JAVA) 풀스택 개발자(React, Springboot)",20250210,20250730,119,950,해당없음,7618050,0
550,우수훈련기관 5년 인증,쌍용강북교육센터,서울 마포구,(디지털컨버전스)AWS 클라우드 기반 마이크로서비스 Java(자바) Full-Stack 개발자 양성과정(A),20250210,20250723,112,896,69.3,6531840,0
551,우수훈련기관 5년 인증,KH정보교육원 강남지원,서울 강남구,(디지털컨버전스) React & Spring 활용 자바(Java) 개발자 양성과정 30(4),20250210,20250722,111,888,62.3,6473520,0
552,우수훈련기관 5년 인증,이젠컴퓨터학원,경기 고양시 일산동구,"스마트웹콘텐츠UI/UX디자인&프론트엔드(Figma,React,node.js)",20250210,20250708,103,817,30,5955930,0
553,우수훈련기관 5년 인증,그린컴퓨터아트학원 안양,경기 안양시 만안구,"(디지털컨버전스) 자바기반 풀스택(리액트, 스프링) IT 웹개발자 실무 프로젝트",20250210,20250722,113,900,70.5,7217100,0
554,우수훈련기관 5년 인증,KH정보교육원 종로지원,서울 중구,(디지털컨버전스) React & Spring 활용 자바(Java) 개발자 양성과정(1),20250210,20250722,111,888,62.1,6473520,0
555,훈련기관 3년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터,서울 구로구,(스마트웹&콘텐츠개발) UI/UX웹디자인 웹퍼블리셔 프론트엔드 전문가 양성 B,20250210,20250730,119,950,85.3,6925500,0
556,훈련기관 3년 인증,DW아카데미학원,대전 중구,[기업프로젝트] 메타버스 에듀테크 개발자 트랙,20250211,20250903,140,1120,78.7,10614240,0
557,우수훈련기관 5년 인증,하이미디어아카데미,서울 서초구,생성형 AI를 활용한 자바(JAVA) 풀스택 개발자 (SpringBoot & React.js),20250211,20250801,120,960,해당없음,9113280,0
558,,(주)이스트소프트,서울 서초구,"[이스트캠프] 오르미 프론트엔드 개발(React, HTML/CSS/JavaScript)",20250211,20250626,91,728,42.1,13213200,0
559,우수훈련기관 5년 인증,하이미디어아카데미,서울 서초구,"클라우드 기반의 자바 풀스택 (Springboot, React, flutter) 개발자",20250211,20250801,120,960,해당없음,9097920,0
560,우수훈련기관 5년 인증,(주)엠아이티능력개발원,경기 수원시 영통구,자바(Java) 기반 모니터링 시스템 웹 개발,20250211,20250820,132,1050,50,9967650,0
561,,대한상공회의소,서울 중구,[IBM x RedHat] AI Transformation - AX Academy,20250211,20250801,120,960,53.8,17424000,0
562,훈련기관 3년 인증,(주)나눔디지털디자인학원,서울 구로구,"[웹코딩]웹표준기반 홈페이지 제작 & 웹퍼블리싱 기초 [HTML5,css3]",20250211,20250320,18,70,해당없음,463400,162190
563,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"[HTML5]UIUX반응형디자인(웹표준,CSS3)프론트엔드(퍼블리셔)코딩",20250211,20250306,12,36,해당없음,238320,83420
564,훈련기관 3년 인증,(주)나눔디지털디자인학원,서울 구로구,IT 개발자를 위한 프로그래밍(코딩) C언어 기초,20250211,20250320,18,70,해당없음,463400,162190
565,훈련기관 3년 인증,(주)나눔디지털디자인학원,서울 구로구,파이썬으로 시작하는 기초 코딩,20250211,20250320,18,70,해당없음,463400,162190
566,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,[HTML] 웹 개발의 시작 CSS 입문 과정,20250211,20250318,13,39,77.3,258180,64550
567,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,[80시간 단기 완성]정보처리(산업)기사 실기 대비_A(최신 출제경향 반영),20250211,20250331,27,80,40.8,529600,185360
568,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"[React]UIUX반응형(리액트,자바스크립트)프론트엔드(퍼블리셔)코딩",20250211,20250306,12,36,해당없음,238320,83420
569,훈련기관 3년 인증,코리아아이티(IT)아카데미학원,부산 부산진구,생성형 AI 챗봇 활용 시니어 슬립테크 디지털 치료제 개발자 양성,20250211,20250624,90,720,해당없음,6196320,0
570,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"지역인재양성을 위한 MSA기반 크로스 플랫폼(자바,Springboot,Flutter) 개발자 과정",20250211,20250828,138,1100,68.4,10442300,0
571,우수훈련기관 5년 인증,이젠아카데미컴퓨터학원,경기 구리시,"웹디자인기능사 실기(HTML,CSS,자바스크립트)",20250211,20250403,20,60,67.7,397200,99300
572,훈련기관 3년 인증,이젠아카데미컴퓨터학원,경기 안양시 만안구,생성형AI 활용 UI/UX 제작 편집(포토샵),20250211,20250314,15,45,해당없음,297900,104270
573,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,Node 프로그래밍 입문,20250211,20250318,13,39,해당없음,258180,90370
574,우수훈련기관 5년 인증,(주)이젠아카데미컴퓨터학원(성남분당),경기 성남시 분당구,[응용SW엔지니어링] 자바(JAVA) 프로그래밍,20250211,20250404,20,60,83.3,397200,99300
575,우수훈련기관 5년 인증,이젠컴퓨터학원,경기 고양시 일산동구,"반응형웹제작(HTML,CSS,자바크립트,제이쿼리)",20250211,20250408,25,75,54.5,496500,173780
576,우수훈련기관 5년 인증,미토직업전문학교,부산 부산진구,구글 플러터(Flutter) 활용 모바일 앱개발,20250211,20250331,20,60,해당없음,397200,139020
577,훈련기관 3년 인증,레브아트컴퓨터학원,경기 고양시 일산동구,[웹코딩]UI/UX반응형 웹디자인 & 웹퍼블리셔,20250211,20250508,60,300,해당없음,1986000,695100
578,우수훈련기관 5년 인증,이젠컴퓨터학원,경기 고양시 일산동구,"프로젝트기반 생성형 챗봇/백엔드 개발자(with 파이선,자바)",20250211,20250715,107,850,30,8069050,0
579,훈련기관 3년 인증,중앙정보처리학원,서울 마포구,클라우드 기반 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,20250211,20250801,120,960,66.4,9113280,0
580,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,"(스마트웹&콘텐츠개발) 프론트엔드 개발자(자바스크립트,리액트) 실무 프로젝트",20250211,20250801,119,950,58.9,7618050,0
581,우수훈련기관 5년 인증,나래디자인학원,부산 중구,"[디지털컨버전스]콘텐츠융합(UIUX,웹퍼블리셔,영상)",20250211,20250724,113,900,해당없음,6561000,0
582,우수훈련기관 5년 인증,이젠아카데미DX교육센터,서울 서초구,"웹콘텐츠 UI/UX 디자인 & 프론트엔드(피그마Figma,react.js) B",20250211,20250717,109,950,73.9,7102640,0
583,우수훈련기관 5년 인증,이젠아카데미컴퓨터학원,인천 남동구,빅데이터기반 자바 웹 플랫폼 개발자,20250211,20250723,113,900,44.4,6561000,0
584,훈련기관 3년 인증,인천일보아카데미,인천 미추홀구,"(빅데이터UI전문가)공공데이터를 활용한 빅데이터 분석 및 시각화 개발자 양성과정(파이썬, 리액트)Ⅰ",20250211,20250715,107,850,56.3,6196500,0
585,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,(생성형AI활용)Springboot 기반 웹개발과 Flutter 기반 앱개발 실무양성 심화과정,20250212,20250415,44,350,68.4,5103000,0
586,우수훈련기관 5년 인증,그린컴퓨터아카데미,경기 의정부시,Node.js&React 기반 풀스택(프론트앤드&백앤드) 개발자 양성과정,20250212,20250811,125,1000,50,9477000,0
587,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"UIUX프론트,백엔드(Java,Spring),Data분석(Python)SW개발자 (참여기업프로젝트 참여) 양성과정",20250212,20250908,142,1134,70,10765060,0
588,,대한상공회의소,서울 중구,[Intel] 엣지 AI SW 아카데미,20250212,20250829,129,900,53.8,16335000,0
589,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"[평일,주말]을 활용한[검정형] 정보처리기사,산업기사 자격시험대비(실기)단기 입문 과정",20250212,20250306,13,39,해당없음,258180,90370
590,우수훈련기관 5년 인증,하이미디어아카데미,서울 서초구,[평일]파이썬(Python)프로그래밍 초급과정,20250212,20250228,13,39,해당없음,258180,90370
591,우수훈련기관 5년 인증,The국제직업전문학교,광주 광산구,(산대특)AWS/GCP기반 클라우드 컴퓨팅 네트워크 전문과정_육성,20250212,20250707,100,700,해당없음,11693500,0
592,우수훈련기관 5년 인증,양정인력개발센터,부산 부산진구,빅데이터 기반 AI 실버케어 서비스 개발자 양성,20250212,20250623,90,720,해당없음,6196320,0
593,훈련기관 3년 인증,(주)나눔디지털디자인학원,서울 구로구,IT 개발자를 위한 프로그래밍(코딩) 자바(JAVA) 기초,20250212,20250319,20,80,해당없음,529600,185360
594,우수훈련기관 5년 인증,하이미디어아카데미,서울 서대문구,(산대특)_생성형 AI활용 멀티미디어컨텐츠 전문가_양성,20250212,20250805,120,960,해당없음,8261760,0
595,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,프레임워크 & AI 활용 자바 기반 풀스택 멀티플랫폼 웹서비스 개발과정,20250212,20250811,125,1000,58.9,9493000,0
596,훈련기관 3년 인증,인천구월그린컴퓨터아트학원,인천 남동구,"『포토샵, 일러스트』자격증(GTQ,GTQi) 취득 과정",20250212,20250228,13,39,62.1,258180,64550
597,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 종로구,『자바스크립트』 웹앱개발코딩(자바스크립트 JavaScript+JQuery),20250212,20250331,13,39,해당없음,258180,90370
598,훈련기관 3년 인증,국제직업능력개발교육원 주식회사,경북 경산시,"웹퍼블리셔(웹디자인 개발) UI/UX 제작 실무 (Javascript, jQuery,반응형)",20250212,20250423,40,100,53.8,662000,231700
599,훈련기관 3년 인증,동작여성인력개발센터,서울 동작구,파이썬 기초와 빅데이터 입문,20250212,20250305,15,60,해당없음,397200,139020
600,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,[자바스크립트]UIUX반응형(제이쿼리)프론트엔드(퍼블리셔)코딩개발자,20250212,20250221,8,36,해당없음,238320,83420
601,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,"(디지털디자인) AI도구(챗GPT,뤼튼AI,Playground AI)융합 웹 디자인 & 웹퍼블리싱",20250212,20250630,95,760,78.4,5540400,0
602,우수훈련기관 5년 인증,이젠컴퓨터학원,경기 고양시 일산동구,Full stack(풀스택)개발자 with react&node.js - C,20250212,20250725,113,900,30,6561000,0
603,"우수훈련기관,BHA 5년 인증",방송정보국제교육원,서울 영등포구,"(스마트웹&콘텐츠개발)UI/UX웹퍼블리싱,프론트엔드1",20250212,20250804,116,922,82.1,6721380,0
604,우수훈련기관 5년 인증,메가스터디아이티(IT)아카데미학원,서울 강남구,"WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",20250213,20250822,131,1028,해당없음,9758800,0
605,우수훈련기관 5년 인증,아이티윌 부산교육센터,부산 부산진구,"AI(파이썬)활용 백엔드(자바, 스프링) 개발자",20250213,20250806,120,960,51.1,9113280,0
606,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"IT 단기속성 핵심완성,  파이썬 웹 개발 양성과정",20250213,20250502,56,280,77.3,1853600,463400
607,훈련기관 3년 인증,이젠아카데미컴퓨터학원,경기 안양시 만안구,피그마(Figma)를 활용한 UIUX 웹&앱 입문,20250213,20250320,15,45,해당없음,297900,104270
608,훈련기관 3년 인증,오라클자바교육학원,서울 구로구,ORACLE & Advanced JAVA Developer SW웹개발 양성과정,20250213,20250403,35,280,50,1853600,648760
609,,코드잇 평생교육원,서울 강남구,프론트엔드?엔지니어?부트캠프,20250213,20250807,144,1248,해당없음,22651200,0
610,우수훈련기관 5년 인증,미라클평생교육원,전북 전주시 덕진구,[원패스] 핵심공략 정보처리기사 필기 종합반 (2024),20250213,20250412,,56,해당없음,166320,58220
611,"우수훈련기관,BHA 5년 인증",한국정보교육원(구.경원직업전문학교),서울 관악구,자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발 ,20250214,20250814,125,1000,77.3,9477000,0
612,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,React 프로그래밍 입문,20250214,20250324,13,39,해당없음,258180,90370
613,우수훈련기관 5년 인증,한국직업능력교육원 안산,경기 안산시 단원구,영상AI(컴퓨터비전)을 활용한 사물인터넷(IOT) 개발자 양성,20250214,20250813,121,964,72.7,9151250,0
614,훈련기관 3년 인증,비젼직업전문학교,대전 중구,AI활용 첨단분야 풀스택 응용SW개발자,20250214,20250825,132,1050,해당없음,7654500,0
615,훈련기관 3년 인증,더조은컴퓨터아트학원,경기 고양시 일산동구,(스마트웹&콘텐츠개발)자바(JAVA)기반 풀스택 웹개발자(백엔드/프론트엔드),20250214,20250805,119,950,56.3,6925500,0
616,우수훈련기관 5년 인증,(주)알파코,서울 성동구,혼자공부하는자바스크립트,20250215,20250414,,34,해당없음,73780,25830
617,우수훈련기관 5년 인증,(주)알파코,서울 성동구,복붙하던 당신을 퇴근시켜 줄 엑셀 VBA,20250215,20250314,,18,해당없음,75240,26340
618,우수훈련기관 5년 인증,(주)알파코,서울 성동구,1%의프로그래밍작동원리,20250215,20250414,,34,해당없음,73780,25830
619,우수훈련기관 5년 인증,(주)알파코,서울 성동구,개발자가반드시알아야할자바성능튜닝,20250215,20250414,,34,해당없음,73780,25830
620,우수훈련기관 5년 인증,(주)알파코,서울 성동구,"칼퇴하는 일잘러의 비밀, ChatGPT 업무자동화",20250215,20250314,,17,해당없음,71060,24880
621,우수훈련기관 5년 인증,(주)알파코,서울 성동구,[ITⓔ코칭] JAVA로 잡는 실전 프로그래밍,20250215,20250314,,17,해당없음,50490,17680
622,우수훈련기관 5년 인증,(주)알파코,서울 성동구,스프링으로하는마이크로서비스구축,20250215,20250414,,34,해당없음,73780,25830
623,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,[단기취득]핵심만 배우고 빨리 따는 정보처리(산업)기사 필기_최신 출제경향,20250215,20250329,6,39,57.8,258180,90370
624,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,[단기취득]핵심만 배우고 빨리 따는 정보처리(산업)기사 실기_최신 출제경향,20250215,20250329,6,39,57.8,258180,90370
625,우수훈련기관 5년 인증,그린컴퓨터아카데미,경기 의정부시,JAVA 기초부터 실무테크닉 B,20250215,20250426,10,39,해당없음,258180,90370
626,우수훈련기관 5년 인증,그린컴퓨터아카데미,경기 의정부시,파이썬 기초부터 실무테크닉 B,20250215,20250419,10,39,해당없음,258180,90370
627,우수훈련기관 5년 인증,(주)알파코,서울 성동구,파이썬과데이터분석,20250215,20250414,,34,해당없음,73780,25830
628,우수훈련기관 5년 인증,(주)알파코,서울 성동구,실습과 함께하는! 데이터베이스 MySQL편,20250215,20250314,,21,해당없음,62370,21830
629,우수훈련기관 5년 인증,(주)알파코,서울 성동구,[ITⓔ코칭] Oracle로 배우는 실전 데이터관리,20250215,20250314,,17,해당없음,50490,17680
630,우수훈련기관 5년 인증,(주)알파코,서울 성동구,더나은코드를위한CleanCode,20250215,20250414,,34,해당없음,73780,25830
631,우수훈련기관 5년 인증,(주)알파코,서울 성동구,처음배우는인공지능,20250215,20250414,,34,해당없음,73780,25830
632,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,스프링 부트를 활용한 백엔드 웹 개발 입문,20250215,20250405,8,60,55,397200,139020
633,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,플러터(Flutter)를 활용한 앱 개발 입문과 활용,20250215,20250405,8,60,55,397200,139020
